amount,date,bank,sbank,,,,,
500000,20160808,中国建设银行,建行,,,,,
300000,20160808,招商银行,招商,,,,,
50000000,20160808,招商银行,招商,,,,,
50000000,20160808,招商银行,招商,,,,,
50000000,20160808,招商银行,招商,,,,,
200000,20160808,中国建设银行,建行,,,,,
1500000,20160808,上海浦东发展银行,浦发,,,,,
50000000,20160808,中国光大银行,光大,,,,,
150000000,20160808,招商银行,招商,,,,,
143400000,20160808,招商银行,招商,,,,,
15000000,20160808,其他银行,其它,,,,,
6000000,20160808,交通银行,交行,,,,,
1000000,20160808,招商银行,招商,,,,,
1000000,20160808,招商银行,招商,,,,,
1000000,20160808,招商银行,招商,,,,,
1000000,20160808,招商银行,招商,,,,,
1000000,20160808,招商银行,招商,,,,,
1000000,20160808,招商银行,招商,,,,,
1000000,20160809,其他银行,其它,,,,,
1000000,20160809,其他银行,其它,,,,,
1000000,20160809,其他银行,其它,,,,,
3500000,20160809,中国工商银行,工行,,,,,
145600000,20160809,招商银行,招商,,,,,
55000000,20160809,中国光大银行,光大,,,,,
180000000,20160809,平安银行,平安,,,,,
200000000,20160809,平安银行,平安,,,,,
1000000,20160809,招商银行,招商,,,,,
1000000,20160809,招商银行,招商,,,,,
550000,20160809,中国工商银行,工行,,,,,
300000,20160810,中国工商银行,工行,,,,,
110000,20160810,招商银行,招商,,,,,
450000,20160810,上海浦东发展银行,浦发,,,,,
550000,20160810,中国光大银行,光大,,,,,
600000,20160810,上海浦东发展银行,浦发,,,,,
65000,20160810,华夏银行,华夏,,,,,
43500,20160810,中国银行,中行,,,,,
800000,20160810,中国建设银行,建行,,,,,
200000000,20160810,兴业银行,兴业,,,,,
100000,20160810,中国农业银行,农行,,,,,
6000000,20160810,其他银行,其它,,,,,
100000,20160811,交通银行,交行,,,,,
1000000,20160811,中国建设银行,建行,,,,,
50000,20160811,招商银行,招商,,,,,
107900000,20160811,招商银行,招商,,,,,
10000000,20160811,招商银行,招商,,,,,
700000,20160811,中国农业银行,农行,,,,,
600000,20160811,招商银行,招商,,,,,
2000000,20160811,中国农业银行,农行,,,,,
200000,20160811,其他银行,其它,,,,,
10000000,20160812,中信银行,中信,,,,,
100,20160812,招商银行,招商,,,,,
1330000,20160812,中国工商银行,工行,,,,,
2810000,20160812,其他银行,其它,,,,,
1000000,20160812,招商银行,招商,,,,,
500000,20160812,中国光大银行,光大,,,,,
16000,20160812,中国银行,中行,,,,,
1500000,20160815,招商银行,招商,,,,,
5140000,20160815,招商银行,招商,,,,,
203600000,20160815,招商银行,招商,,,,,
50000000,20160815,中国工商银行,工行,,,,,
2000000,20160815,平安银行,平安,,,,,
1300000,20160815,中国农业银行,农行,,,,,
33670000,20160815,平安银行,平安,,,,,
6090000,20160815,中国建设银行,建行,,,,,
2000000,20160815,中国建设银行,建行,,,,,
3000000,20160815,招商银行,招商,,,,,
1000000,20160816,招商银行,招商,,,,,
1000000,20160816,招商银行,招商,,,,,
1000000,20160816,招商银行,招商,,,,,
1000000,20160816,招商银行,招商,,,,,
1000000,20160816,招商银行,招商,,,,,
1000000,20160816,招商银行,招商,,,,,
1000000,20160816,招商银行,招商,,,,,
6600000,20160816,中国建设银行,建行,,,,,
10000000,20160816,招商银行,招商,,,,,
1700000,20160816,招商银行,招商,,,,,
63000,20160816,交通银行,交行,,,,,
9000000,20160816,交通银行,交行,,,,,
9000000,20160816,交通银行,交行,,,,,
9000000,20160816,交通银行,交行,,,,,
3000000,20160816,交通银行,交行,,,,,
3147000,20160816,平安银行,平安,,,,,
160000000,20160816,其他银行,其它,,,,,
800000,20160816,中信银行,中信,,,,,
18500,20160816,中国银行,中行,,,,,
35000000,20160816,招商银行,招商,,,,,
1000000,20160817,招商银行,招商,,,,,
260000,20160817,招商银行,招商,,,,,
4200000,20160817,中国建设银行,建行,,,,,
400000,20160817,招商银行,招商,,,,,
72000,20160817,招商银行,招商,,,,,
1797000,20160817,平安银行,平安,,,,,
1000000,20160817,中国民生银行,民生,,,,,
250000,20160817,中国工商银行,工行,,,,,
300000,20160817,中国农业银行,农行,,,,,
750000,20160817,中国工商银行,工行,,,,,
30000,20160818,招商银行,招商,,,,,
140000,20160818,中国农业银行,农行,,,,,
690000,20160818,平安银行,平安,,,,,
130000,20160818,招商银行,招商,,,,,
1100000,20160818,中国工商银行,工行,,,,,
8000000,20160818,中国工商银行,工行,,,,,
3000000,20160818,中国建设银行,建行,,,,,
10000000,20160818,招商银行,招商,,,,,
500000,20160819,其他银行,其它,,,,,
5000000,20160819,中国民生银行,民生,,,,,
40000000,20160819,兴业银行,兴业,,,,,
850000,20160822,中国工商银行,工行,,,,,
250000,20160822,中国工商银行,工行,,,,,
30000,20160822,中国工商银行,工行,,,,,
550000,20160822,招商银行,招商,,,,,
250000,20160822,交通银行,交行,,,,,
9414000,20160822,平安银行,平安,,,,,
680000,20160822,中信银行,中信,,,,,
800000,20160822,上海浦东发展银行,浦发,,,,,
1000000,20160822,中国银行,中行,,,,,
1000000,20160822,中国银行,中行,,,,,
1000000,20160822,招商银行,招商,,,,,
1000000,20160822,招商银行,招商,,,,,
500000,20160822,招商银行,招商,,,,,
1000000,20160822,招商银行,招商,,,,,
1000000,20160822,招商银行,招商,,,,,
200000,20160823,中国工商银行,工行,,,,,
75250000,20160823,中信银行,中信,,,,,
650000,20160823,中国工商银行,工行,,,,,
220000000,20160823,招商银行,招商,,,,,
3030000,20160823,平安银行,平安,,,,,
5000000,20160823,中国建设银行,建行,,,,,
450000,20160823,上海浦东发展银行,浦发,,,,,
3100000,20160823,中国建设银行,建行,,,,,
400000,20160823,中信银行,中信,,,,,
50000,20160823,其他银行,其它,,,,,
50000,20160823,其他银行,其它,,,,,
50000,20160823,其他银行,其它,,,,,
50000,20160823,其他银行,其它,,,,,
50000,20160823,其他银行,其它,,,,,
50000,20160823,其他银行,其它,,,,,
50000,20160823,其他银行,其它,,,,,
50000,20160823,其他银行,其它,,,,,
50000,20160823,其他银行,其它,,,,,
50000,20160823,其他银行,其它,,,,,
1000000,20160824,招商银行,招商,,,,,
200000,20160824,其他银行,其它,,,,,
29000000,20160824,招商银行,招商,,,,,
2416000,20160824,平安银行,平安,,,,,
450000,20160824,中国建设银行,建行,,,,,
1200000,20160824,中国工商银行,工行,,,,,
1100000,20160824,中信银行,中信,,,,,
400000,20160824,其他银行,其它,,,,,
30000,20160824,交通银行,交行,,,,,
1000000,20160824,招商银行,招商,,,,,
150000,20160824,兴业银行,兴业,,,,,
200000,20160824,招商银行,招商,,,,,
4000000,20160825,中国建设银行,建行,,,,,
80000,20160825,中国工商银行,工行,,,,,
200000,20160825,招商银行,招商,,,,,
1200000,20160825,招商银行,招商,,,,,
4000000,20160825,交通银行,交行,,,,,
900000,20160825,中国工商银行,工行,,,,,
25000000,20160825,上海浦东发展银行,浦发,,,,,
1000000,20160825,招商银行,招商,,,,,
1000000,20160825,招商银行,招商,,,,,
1000000,20160825,招商银行,招商,,,,,
1000000,20160825,招商银行,招商,,,,,
2520000,20160825,平安银行,平安,,,,,
120000,20160825,招商银行,招商,,,,,
800000,20160825,其他银行,其它,,,,,
8000000,20160825,招商银行,招商,,,,,
10000,20160825,中国建设银行,建行,,,,,
16000000,20160825,中国建设银行,建行,,,,,
720000,20160826,招商银行,招商,,,,,
6000000,20160826,平安银行,平安,,,,,
45504,20160826,中国工商银行,工行,,,,,
5000000,20160826,中国建设银行,建行,,,,,
290000,20160826,中国银行,中行,,,,,
50000000,20160826,兴业银行,兴业,,,,,
50000000,20160829,中国工商银行,工行,,,,,
1800000,20160829,中国光大银行,光大,,,,,
20000,20160829,其他银行,其它,,,,,
900000,20160829,上海浦东发展银行,浦发,,,,,
6037000,20160829,平安银行,平安,,,,,
1000000,20160829,中国工商银行,工行,,,,,
3000000,20160829,中国工商银行,工行,,,,,
500000,20160829,中国农业银行,农行,,,,,
1000000,20160830,招商银行,招商,,,,,
1000000,20160830,招商银行,招商,,,,,
1000000,20160830,招商银行,招商,,,,,
1000000,20160830,招商银行,招商,,,,,
1000000,20160830,招商银行,招商,,,,,
1000000,20160830,招商银行,招商,,,,,
1000000,20160830,招商银行,招商,,,,,
1000000,20160830,招商银行,招商,,,,,
0.1,20160830,其他银行,其它,,,,,
0.1,20160830,其他银行,其它,,,,,
1300000,20160830,招商银行,招商,,,,,
1000000,20160830,中国银行,中行,,,,,
4000000,20160830,交通银行,交行,,,,,
200000,20160830,中国农业银行,农行,,,,,
120000,20160830,中国农业银行,农行,,,,,
200000,20160830,其他银行,其它,,,,,
2000000,20160830,中国建设银行,建行,,,,,
400000,20160830,中国工商银行,工行,,,,,
260000,20160830,中国农业银行,农行,,,,,
200000,20160830,招商银行,招商,,,,,
160000,20160830,中信银行,中信,,,,,
700000,20160830,其他银行,其它,,,,,
16000000,20160830,中国农业银行,农行,,,,,
634000,20160831,中国工商银行,工行,,,,,
500000,20160831,中国工商银行,工行,,,,,
1000000,20160831,中国工商银行,工行,,,,,
1000000,20160831,中国工商银行,工行,,,,,
300000,20160831,中国工商银行,工行,,,,,
2000000,20160831,中国工商银行,工行,,,,,
467749.25,20160831,招商银行,招商,,,,,
300000,20160831,交通银行,交行,,,,,
1000000,20160831,中国银行,中行,,,,,
1000000,20160901,招商银行,招商,,,,,
6000000,20160901,招商银行,招商,,,,,
300000,20160901,上海浦东发展银行,浦发,,,,,
9200000,20160901,交通银行,交行,,,,,
500000,20160901,上海浦东发展银行,浦发,,,,,
5500000,20160901,中国工商银行,工行,,,,,
30000,20160901,中国农业银行,农行,,,,,
5000000,20160901,招商银行,招商,,,,,
18000000,20160901,中信银行,中信,,,,,
1000000,20160901,招商银行,招商,,,,,
1000000,20160901,招商银行,招商,,,,,
50000000,20160901,平安银行,平安,,,,,
1000000,20160901,中国建设银行,建行,,,,,
22560,20160902,中国工商银行,工行,,,,,
120000,20160902,平安银行,平安,,,,,
290000,20160902,招商银行,招商,,,,,
35000000,20160902,中信银行,中信,,,,,
350000,20160905,上海浦东发展银行,浦发,,,,,
114000,20160905,招商银行,招商,,,,,
1600000,20160905,其他银行,其它,,,,,
300000,20160905,中国建设银行,建行,,,,,
6763000,20160905,中信银行,中信,,,,,
1000000,20160905,招商银行,招商,,,,,
1000000,20160905,招商银行,招商,,,,,
1000000,20160905,招商银行,招商,,,,,
1000000,20160905,招商银行,招商,,,,,
1000000,20160905,招商银行,招商,,,,,
1000000,20160905,招商银行,招商,,,,,
1000000,20160905,招商银行,招商,,,,,
1000000,20160905,招商银行,招商,,,,,
1000000,20160905,招商银行,招商,,,,,
1000000,20160905,招商银行,招商,,,,,
1000000,20160905,招商银行,招商,,,,,
1000000,20160905,招商银行,招商,,,,,
1000000,20160905,招商银行,招商,,,,,
1000000,20160905,招商银行,招商,,,,,
16000000,20160905,中国建设银行,建行,,,,,
120000000,20160905,中国工商银行,工行,,,,,
200000,20160905,中国建设银行,建行,,,,,
200000000,20160905,其他银行,其它,,,,,
6000000,20160905,交通银行,交行,,,,,
300000,20160906,中国工商银行,工行,,,,,
800000,20160906,其他银行,其它,,,,,
9000000,20160906,交通银行,交行,,,,,
10824000,20160906,平安银行,平安,,,,,
6000000,20160906,招商银行,招商,,,,,
5000000,20160906,兴业银行,兴业,,,,,
600000000,20160906,平安银行,平安,,,,,
46640000,20160907,中国建设银行,建行,,,,,
200000,20160907,中国建设银行,建行,,,,,
1300000,20160907,上海浦东发展银行,浦发,,,,,
800000,20160907,中国光大银行,光大,,,,,
10000000,20160907,中信银行,中信,,,,,
80000,20160907,中国银行,中行,,,,,
5000000,20160908,交通银行,交行,,,,,
7000000,20160908,招商银行,招商,,,,,
500000,20160908,招商银行,招商,,,,,
500000,20160908,中国建设银行,建行,,,,,
1030000,20160908,中国民生银行,民生,,,,,
2000000,20160908,交通银行,交行,,,,,
3000000,20160908,中国民生银行,民生,,,,,
500000,20160908,中国银行,中行,,,,,
1000000,20160908,中国银行,中行,,,,,
6000000,20160908,招商银行,招商,,,,,
500000,20160908,招商银行,招商,,,,,
20000,20160908,华夏银行,华夏,,,,,
1000000,20160909,其他银行,其它,,,,,
58000,20160909,交通银行,交行,,,,,
300000,20160909,其他银行,其它,,,,,
1000000,20160912,中国建设银行,建行,,,,,
3860000,20160912,其他银行,其它,,,,,
13000000,20160912,中国建设银行,建行,,,,,
3000000,20160912,招商银行,招商,,,,,
3000000,20160912,交通银行,交行,,,,,
12245000,20160912,平安银行,平安,,,,,
1000000,20160912,中国工商银行,工行,,,,,
550000,20160912,中国工商银行,工行,,,,,
20000000,20160912,交通银行,交行,,,,,
200000,20160912,中国建设银行,建行,,,,,
912000,20160912,招商银行,招商,,,,,
7500000,20160912,中国建设银行,建行,,,,,
30800000,20160912,其他银行,其它,,,,,
1000000,20160912,中国银行,中行,,,,,
3000000,20160912,中国建设银行,建行,,,,,
100000,20160912,交通银行,交行,,,,,
36000000,20160912,招商银行,招商,,,,,
80000000,20160912,中国工商银行,工行,,,,,
120000,20160913,招商银行,招商,,,,,
250000,20160913,上海浦东发展银行,浦发,,,,,
150000,20160913,中国民生银行,民生,,,,,
300000,20160913,招商银行,招商,,,,,
900000,20160913,上海浦东发展银行,浦发,,,,,
2000000,20160913,其他银行,其它,,,,,
36000000,20160913,交通银行,交行,,,,,
160000,20160913,中国光大银行,光大,,,,,
180000,20160913,中信银行,中信,,,,,
500000,20160913,交通银行,交行,,,,,
30000000,20160913,中国工商银行,工行,,,,,
4500000,20160913,中国工商银行,工行,,,,,
1000000,20160913,招商银行,招商,,,,,
1000000,20160913,招商银行,招商,,,,,
1000000,20160913,招商银行,招商,,,,,
1000000,20160913,招商银行,招商,,,,,
1000000,20160913,招商银行,招商,,,,,
1000000,20160913,招商银行,招商,,,,,
150000,20160913,上海浦东发展银行,浦发,,,,,
700000,20160913,交通银行,交行,,,,,
150000000,20160913,其他银行,其它,,,,,
30000000,20160913,其他银行,其它,,,,,
1000000,20160914,中国工商银行,工行,,,,,
160000,20160914,中国银行,中行,,,,,
50000000,20160914,中信银行,中信,,,,,
150000000,20160914,中国银行,中行,,,,,
200000,20160914,中国光大银行,光大,,,,,
500000,20160918,中国民生银行,民生,,,,,
460000,20160918,招商银行,招商,,,,,
4000000,20160918,中国建设银行,建行,,,,,
1700000,20160918,其他银行,其它,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
500000,20160918,招商银行,招商,,,,,
1000000,20160918,招商银行,招商,,,,,
1000000,20160918,招商银行,招商,,,,,
1000000,20160918,招商银行,招商,,,,,
1000000,20160918,招商银行,招商,,,,,
1000000,20160918,招商银行,招商,,,,,
1000000,20160918,交通银行,交行,,,,,
500000,20160918,中国银行,中行,,,,,
1000000,20160918,中国银行,中行,,,,,
1000000,20160919,中国银行,中行,,,,,
360000,20160919,招商银行,招商,,,,,
1000000,20160919,交通银行,交行,,,,,
2000000,20160919,招商银行,招商,,,,,
160000,20160919,中国农业银行,农行,,,,,
22628,20160919,中国工商银行,工行,,,,,
22740,20160919,中国工商银行,工行,,,,,
3000000,20160919,中国工商银行,工行,,,,,
400000,20160919,中国建设银行,建行,,,,,
60000000,20160919,中信银行,中信,,,,,
60000000,20160919,中信银行,中信,,,,,
80000000,20160919,中信银行,中信,,,,,
15000000,20160919,中信银行,中信,,,,,
1000000,20160919,招商银行,招商,,,,,
7000000,20160919,中国农业银行,农行,,,,,
567700,20160919,中国工商银行,工行,,,,,
50000,20160920,交通银行,交行,,,,,
17000,20160920,其他银行,其它,,,,,
500000,20160920,招商银行,招商,,,,,
400000,20160920,其他银行,其它,,,,,
1100000,20160920,中国建设银行,建行,,,,,
1000000,20160920,交通银行,交行,,,,,
500000,20160920,招商银行,招商,,,,,
500000,20160920,招商银行,招商,,,,,
70000,20160921,中国农业银行,农行,,,,,
240000,20160921,其他银行,其它,,,,,
1000000,20160921,中国工商银行,工行,,,,,
10000000,20160921,中国工商银行,工行,,,,,
3000000,20160921,中国建设银行,建行,,,,,
6000000,20160921,中国民生银行,民生,,,,,
3500000,20160921,中国建设银行,建行,,,,,
18962000,20160921,平安银行,平安,,,,,
600000,20160921,其他银行,其它,,,,,
800000,20160921,交通银行,交行,,,,,
200000,20160921,招商银行,招商,,,,,
450000,20160921,中国工商银行,工行,,,,,
3120000,20160922,中国建设银行,建行,,,,,
20000,20160922,中国民生银行,民生,,,,,
50000,20160922,中国民生银行,民生,,,,,
50000,20160922,中国民生银行,民生,,,,,
50000,20160922,中国民生银行,民生,,,,,
13000000,20160922,招商银行,招商,,,,,
2000000,20160922,交通银行,交行,,,,,
3000000,20160922,交通银行,交行,,,,,
200000,20160922,中国工商银行,工行,,,,,
26800000,20160922,中信银行,中信,,,,,
190000,20160922,中国农业银行,农行,,,,,
500000,20160922,招商银行,招商,,,,,
500000,20160922,招商银行,招商,,,,,
500000,20160922,招商银行,招商,,,,,
1000000,20160923,交通银行,交行,,,,,
35000,20160923,其他银行,其它,,,,,
10600000,20160923,中国银行,中行,,,,,
209500000,20160923,招商银行,招商,,,,,
50000,20160923,中国农业银行,农行,,,,,
2000000,20160923,其他银行,其它,,,,,
1000000,20160926,中国工商银行,工行,,,,,
200000,20160926,中国民生银行,民生,,,,,
1000000,20160926,上海浦东发展银行,浦发,,,,,
1000000,20160926,其他银行,其它,,,,,
660000,20160926,上海浦东发展银行,浦发,,,,,
300000,20160926,中国农业银行,农行,,,,,
1000000,20160926,招商银行,招商,,,,,
1000000,20160926,招商银行,招商,,,,,
1000000,20160926,招商银行,招商,,,,,
1000000,20160926,招商银行,招商,,,,,
1000000,20160926,招商银行,招商,,,,,
1000000,20160926,招商银行,招商,,,,,
500000,20160926,招商银行,招商,,,,,
1000000,20160926,招商银行,招商,,,,,
1000000,20160926,招商银行,招商,,,,,
1000000,20160926,招商银行,招商,,,,,
8861000,20160926,平安银行,平安,,,,,
12000000,20160926,中国农业银行,农行,,,,,
50000,20160926,中国民生银行,民生,,,,,
1600000,20160926,中国工商银行,工行,,,,,
3500000,20160926,中国建设银行,建行,,,,,
300000,20160926,其他银行,其它,,,,,
80000,20160927,中国农业银行,农行,,,,,
810000,20160927,中国民生银行,民生,,,,,
420000,20160927,其他银行,其它,,,,,
1520000,20160927,平安银行,平安,,,,,
200000000,20160927,招商银行,招商,,,,,
60000,20160927,其他银行,其它,,,,,
40000,20160928,交通银行,交行,,,,,
2000000,20160928,中国建设银行,建行,,,,,
120000,20160928,中信银行,中信,,,,,
200000,20160928,中国建设银行,建行,,,,,
300000,20160928,中国工商银行,工行,,,,,
1000000,20160928,中国工商银行,工行,,,,,
250000,20160928,中国工商银行,工行,,,,,
1090000,20160928,平安银行,平安,,,,,
20000000,20160928,中国银行,中行,,,,,
8000000,20160928,上海浦东发展银行,浦发,,,,,
20000,20160928,平安银行,平安,,,,,
1500000,20160929,招商银行,招商,,,,,
280000,20160929,中国银行,中行,,,,,
20000,20160929,中国光大银行,光大,,,,,
300000,20160929,中国建设银行,建行,,,,,
110000000,20160929,中国工商银行,工行,,,,,
400000,20160929,中国工商银行,工行,,,,,
100000,20160929,中国工商银行,工行,,,,,
100000,20160929,中国工商银行,工行,,,,,
1000000,20160929,招商银行,招商,,,,,
150000,20160929,其他银行,其它,,,,,
155000,20160929,中国工商银行,工行,,,,,
1300000,20160929,中国民生银行,民生,,,,,
1300000,20160929,平安银行,平安,,,,,
345000,20160929,中国工商银行,工行,,,,,
300000,20160929,中国农业银行,农行,,,,,
35000000,20160929,中国工商银行,工行,,,,,
64000000,20160929,中国工商银行,工行,,,,,
41000000,20160929,中国工商银行,工行,,,,,
14000000,20160929,中国工商银行,工行,,,,,
20000000,20160929,中国工商银行,工行,,,,,
15000000,20160929,其他银行,其它,,,,,
2500000,20160929,交通银行,交行,,,,,
630000,20160929,其他银行,其它,,,,,
1200000,20160929,中国工商银行,工行,,,,,
4800000,20160929,中国工商银行,工行,,,,,
4800000,20160929,中国工商银行,工行,,,,,
20000000,20160929,中国银行,中行,,,,,
2500000,20160929,中国建设银行,建行,,,,,
32000000,20160929,中国农业银行,农行,,,,,
33000000,20160929,中国工商银行,工行,,,,,
300000,20160929,中国建设银行,建行,,,,,
20000000,20160929,中国民生银行,民生,,,,,
23000000,20160929,浙商银行,浙商,,,,,
8000000,20160929,中国民生银行,民生,,,,,
800000,20160929,其他银行,其它,,,,,
779980,20160929,其他银行,其它,,,,,
5000000,20160929,中国建设银行,建行,,,,,
800000,20160929,中国建设银行,建行,,,,,
1500000,20160929,中国建设银行,建行,,,,,
2400000,20160929,中国建设银行,建行,,,,,
800000,20160930,上海浦东发展银行,浦发,,,,,
194000000,20160930,招商银行,招商,,,,,
1700000,20160930,招商银行,招商,,,,,
100000,20160930,上海浦东发展银行,浦发,,,,,
2000000,20160930,中国银行,中行,,,,,
400000,20160930,交通银行,交行,,,,,
500000,20160930,中国工商银行,工行,,,,,
25940000,20160930,招商银行,招商,,,,,
1500000,20161008,招商银行,招商,,,,,
100000,20161008,中国农业银行,农行,,,,,
40000,20161009,中国民生银行,民生,,,,,
500000,20161009,上海浦东发展银行,浦发,,,,,
600000,20161009,中国工商银行,工行,,,,,
250000,20161009,招商银行,招商,,,,,
15000000,20161010,中国工商银行,工行,,,,,
1000000,20161010,中国民生银行,民生,,,,,
4000000,20161010,招商银行,招商,,,,,
7000000,20161010,中国工商银行,工行,,,,,
50000000,20161010,中国工商银行,工行,,,,,
4750000,20161011,招商银行,招商,,,,,
1800000,20161011,中国建设银行,建行,,,,,
1000,20161011,其他银行,其它,,,,,
1900000,20161011,兴业银行,兴业,,,,,
110000000,20161011,交通银行,交行,,,,,
2560000,20161011,其他银行,其它,,,,,
20000000,20161011,中国工商银行,工行,,,,,
509927,20161011,其他银行,其它,,,,,
40000,20161011,招商银行,招商,,,,,
180000,20161011,招商银行,招商,,,,,
500000,20161011,中国工商银行,工行,,,,,
690000,20161012,招商银行,招商,,,,,
16444000,20161012,平安银行,平安,,,,,
180000,20161012,中国民生银行,民生,,,,,
350000000,20161012,中国工商银行,工行,,,,,
17000000,20161012,交通银行,交行,,,,,
25000000,20161012,平安银行,平安,,,,,
300000,20161012,其他银行,其它,,,,,
200000,20161012,中国工商银行,工行,,,,,
1000000,20161012,招商银行,招商,,,,,
1000000,20161012,招商银行,招商,,,,,
1000000,20161012,招商银行,招商,,,,,
1000000,20161012,招商银行,招商,,,,,
1000000,20161012,招商银行,招商,,,,,
1000000,20161012,招商银行,招商,,,,,
200000000,20161012,兴业银行,兴业,,,,,
320000,20161012,中信银行,中信,,,,,
100000,20161012,中国工商银行,工行,,,,,
51000000,20161012,中国民生银行,民生,,,,,
500000,20161012,中国建设银行,建行,,,,,
8000000,20161013,招商银行,招商,,,,,
1000000,20161013,招商银行,招商,,,,,
600000,20161013,招商银行,招商,,,,,
250000,20161013,中国工商银行,工行,,,,,
20000000,20161013,中国工商银行,工行,,,,,
30000000,20161013,中国农业银行,农行,,,,,
500000,20161013,招商银行,招商,,,,,
500000,20161013,招商银行,招商,,,,,
500000,20161013,招商银行,招商,,,,,
25897,20161013,中国工商银行,工行,,,,,
250000,20161013,中国农业银行,农行,,,,,
800000,20161013,其他银行,其它,,,,,
500000,20161013,其他银行,其它,,,,,
40000000,20161013,平安银行,平安,,,,,
500000,20161014,其他银行,其它,,,,,
3000,20161014,中国工商银行,工行,,,,,
10300000,20161014,招商银行,招商,,,,,
880000,20161014,中国农业银行,农行,,,,,
500000,20161014,招商银行,招商,,,,,
500000,20161014,招商银行,招商,,,,,
500000,20161014,招商银行,招商,,,,,
3000,20161014,其他银行,其它,,,,,
530000,20161017,招商银行,招商,,,,,
1000000,20161017,交通银行,交行,,,,,
1500000,20161017,中国银行,中行,,,,,
800000,20161017,中国工商银行,工行,,,,,
230000,20161017,中国工商银行,工行,,,,,
349000,20161017,招商银行,招商,,,,,
27000000,20161017,中国农业银行,农行,,,,,
50000000,20161017,中国农业银行,农行,,,,,
35000,20161017,中国工商银行,工行,,,,,
500000,20161017,中国建设银行,建行,,,,,
9030000,20161017,中国建设银行,建行,,,,,
4000000,20161017,中国建设银行,建行,,,,,
38000000,20161017,中国农业银行,农行,,,,,
330000,20161017,招商银行,招商,,,,,
1995000,20161017,兴业银行,兴业,,,,,
37000000,20161017,中信银行,中信,,,,,
2000000,20161017,其他银行,其它,,,,,
12000000,20161017,招商银行,招商,,,,,
1200000,20161017,交通银行,交行,,,,,
50000,20161017,上海浦东发展银行,浦发,,,,,
1000000,20161017,招商银行,招商,,,,,
500000,20161017,招商银行,招商,,,,,
1000000,20161017,招商银行,招商,,,,,
1000000,20161017,招商银行,招商,,,,,
1000000,20161017,招商银行,招商,,,,,
1000000,20161017,招商银行,招商,,,,,
1000000,20161017,招商银行,招商,,,,,
1000000,20161017,招商银行,招商,,,,,
1000000,20161017,招商银行,招商,,,,,
1000000,20161017,招商银行,招商,,,,,
10000000,20161018,招商银行,招商,,,,,
3270000,20161018,兴业银行,兴业,,,,,
87000000,20161018,交通银行,交行,,,,,
4000000,20161018,平安银行,平安,,,,,
5000000,20161018,中国工商银行,工行,,,,,
130000,20161018,招商银行,招商,,,,,
11294000,20161018,平安银行,平安,,,,,
700000,20161018,其他银行,其它,,,,,
200000,20161018,上海浦东发展银行,浦发,,,,,
50000,20161018,其他银行,其它,,,,,
50000,20161018,其他银行,其它,,,,,
50000,20161018,其他银行,其它,,,,,
50000,20161018,其他银行,其它,,,,,
50000,20161018,其他银行,其它,,,,,
50000,20161018,其他银行,其它,,,,,
50000,20161018,其他银行,其它,,,,,
50000,20161018,其他银行,其它,,,,,
50000,20161018,其他银行,其它,,,,,
50000,20161018,其他银行,其它,,,,,
32000000,20161019,交通银行,交行,,,,,
50000,20161019,招商银行,招商,,,,,
79000,20161019,交通银行,交行,,,,,
3500000,20161019,中国工商银行,工行,,,,,
250000,20161019,中国工商银行,工行,,,,,
2000000,20161019,中国建设银行,建行,,,,,
2840000,20161019,平安银行,平安,,,,,
110000000,20161019,平安银行,平安,,,,,
200000,20161019,中国工商银行,工行,,,,,
500000,20161019,上海浦东发展银行,浦发,,,,,
1000000,20161019,中国建设银行,建行,,,,,
1000000,20161019,招商银行,招商,,,,,
1000000,20161019,招商银行,招商,,,,,
1000000,20161019,招商银行,招商,,,,,
0.1,20161019,招商银行,招商,,,,,
1000,20161019,其他银行,其它,,,,,
2000000,20161020,上海浦东发展银行,浦发,,,,,
1450000,20161020,招商银行,招商,,,,,
987700000,20161020,招商银行,招商,,,,,
1300000,20161020,其他银行,其它,,,,,
180000,20161020,中国民生银行,民生,,,,,
26000000,20161020,交通银行,交行,,,,,
1630000,20161020,平安银行,平安,,,,,
1500000,20161020,中国银行,中行,,,,,
1000000,20161020,中国建设银行,建行,,,,,
60000,20161020,中国农业银行,农行,,,,,
50,20161020,其他银行,其它,,,,,
10,20161020,招商银行,招商,,,,,
10,20161020,招商银行,招商,,,,,
15,20161020,招商银行,招商,,,,,
0.5,20161020,中国民生银行,民生,,,,,
1,20161020,中国民生银行,民生,,,,,
1.1,20161020,中国民生银行,民生,,,,,
0.3,20161020,中国民生银行,民生,,,,,
10,20161020,招商银行,招商,,,,,
10,20161020,招商银行,招商,,,,,
1000,20161020,招商银行,招商,,,,,
